timestep;x;y;z;w;p;r
2392;-80;-119.999992;-120.378792;-176;1;84
2396;-80;-120;-120.538795;-176;1;84
2400;-80;-119.999992;-120.698784;-176;1;84
2404;-80;-120.000008;-120.858795;-176;1;84
2408;-80;-119.999992;-121.018799;-176;1;84
2412;-80;-119.999992;-121.178795;-176;1;84
2416;-80;-120;-121.338799;-176;1;84
2420;-80;-120;-121.498795;-176;1;84
2424;-80;-120;-121.658806;-176;1;84
2428;-80;-119.999992;-121.818794;-176;1;84
2432;-80;-119.999992;-121.978798;-176;1;84
2436;-80;-120;-122.138794;-176;1;84
2440;-80;-120.000008;-122.29879;-176;1;84
2444;-80;-119.999992;-122.458794;-176;1;84
2448;-80;-120;-122.618797;-176;1;84
2452;-80;-119.999992;-122.778801;-176;1;84
2456;-80;-120.000008;-122.938812;-176;1;84
2460;-80;-119.999992;-123.098793;-176;1;84
2464;-80;-119.999992;-123.258789;-176;1;84
2468;-80;-120;-123.418793;-176;1;84
2472;-80;-120;-123.578804;-176;1;84
2476;-80;-120;-123.738808;-176;1;84
2480;-80;-120;-123.898796;-176;1;84
2484;-80;-119.999992;-124.058792;-176;1;84
2488;-80;-120.000008;-124.218803;-176;1;84
2492;-80;-119.999992;-124.378784;-176;1;84
2496;-80;-120.000008;-124.538811;-176;1;84
2500;-80;-120;-124.698807;-176;1;84
2504;-80;-120;-124.858795;-176;1;84
2508;-80;-120;-125.018806;-176;1;84
2512;-80;-120;-125.178802;-176;1;84
2516;-80;-119.999992;-125.338791;-176;1;84
2520;-80;-120.000008;-125.498802;-176;1;84
2524;-80;-120;-125.658798;-176;1;84
2528;-80;-120.000008;-125.818802;-176;1;84
2532;-80;-120;-125.978813;-176;1;84
2536;-80;-119.999992;-126.138794;-176;1;84
2540;-80;-120.000008;-126.298798;-176;1;84
2544;-80;-119.999992;-126.458794;-176;1;84
2548;-80;-120.000008;-126.618805;-176;1;84
2552;-80;-120;-126.778793;-176;1;84
2556;-80;-120;-126.938789;-176;1;84
2560;-80;-120;-127.098801;-176;1;84
2564;-80;-120;-127.258789;-176;1;84
2568;-80;-120.000008;-127.4188;-176;1;84
2572;-80;-120.000008;-127.578796;-176;1;84
2576;-80;-119.999992;-127.738792;-176;1;84
2580;-80;-120.000008;-127.898796;-176;1;84
2584;-80;-120;-128.058792;-176;1;84
2588;-80;-120.000008;-128.218796;-176;1;84
2592;-80;-119.999992;-128.378799;-176;1;84
2596;-80;-120;-128.538803;-176;1;84
2600;-80;-120.000008;-128.698792;-176;1;84
2604;-80;-120.000008;-128.85881;-176;1;84
2608;-80;-119.999992;-129.018799;-176;1;84
2612;-80;-120.000008;-129.178787;-176;1;84
2616;-80;-120;-129.338806;-176;1;84
2620;-80;-120.000008;-129.498795;-176;1;84
2624;-80;-119.999992;-129.658798;-176;1;84
2628;-80;-120;-129.818802;-176;1;84
2632;-80;-120.000008;-129.97879;-176;1;84
2636;-80;-120.000008;-130.138794;-176;1;84
2640;-80;-119.999992;-130.298798;-176;1;84
2644;-80;-119.999992;-130.458801;-176;1;84
2648;-80;-120;-130.61879;-176;1;84
2652;-80;-120.000008;-130.778809;-176;1;84
2656;-80;-120.000008;-130.938797;-176;1;84
2660;-80;-119.999992;-131.098801;-176;1;84
2664;-80;-120;-131.258804;-176;1;84
2668;-80;-120;-131.418808;-176;1;84
2672;-80;-120;-131.578796;-176;1;84
2676;-80;-119.999992;-131.7388;-176;1;84
2680;-80;-120;-131.898788;-176;1;84
2684;-80;-120.000008;-132.058792;-176;1;84
2688;-80;-120.000008;-132.218796;-176;1;84
2692;-80;-119.999992;-132.378799;-176;1;84
2696;-80;-120;-132.538788;-176;1;84
2700;-80;-120;-132.698807;-176;1;84
2704;-80;-120;-132.858795;-176;1;84
2708;-80;-119.999992;-133.018814;-176;1;84
2712;-80;-119.999992;-133.178802;-176;1;84
2716;-80;-120;-133.338806;-176;1;84
2720;-80;-120.000008;-133.498795;-176;1;84
2724;-80;-119.999992;-133.658798;-176;1;84
2728;-80;-120;-133.818787;-176;1;84
2732;-80;-120;-133.978806;-176;1;84
2736;-80;-120.000008;-134.138809;-176;1;84
2740;-80;-119.999992;-134.298798;-176;1;84
2744;-80;-119.999992;-134.458801;-176;1;84
2748;-80;-120.000008;-134.618805;-176;1;84
2752;-80;-120;-134.778793;-176;1;84
2756;-80;-120;-134.938812;-176;1;84
2760;-80;-119.999992;-135.098801;-176;1;84
2764;-80;-119.999992;-135.258789;-176;1;84
2768;-80;-120.000008;-135.418808;-176;1;84
2772;-80;-120.000008;-135.578796;-176;1;84
2776;-80;-119.999992;-135.738785;-176;1;84
2780;-80;-120.000008;-135.898804;-176;1;84
2784;-80;-119.999992;-136.058792;-176;1;84
2788;-80;-120.000008;-136.218796;-176;1;84
2792;-80;-119.999992;-136.378799;-176;1;84
2796;-80;-119.999992;-136.538788;-176;1;84
2800;-80;-120.000008;-136.698807;-176;1;84
2804;-80;-120.000008;-136.858795;-176;1;84
2808;-80;-120;-137.018799;-176;1;84
2812;-80;-120;-137.178787;-176;1;84
2816;-80;-119.999992;-137.338791;-176;1;84
2820;-80;-120.000008;-137.498795;-176;1;84
2824;-80;-119.999992;-137.658783;-176;1;84
2828;-80;-119.999992;-137.818787;-176;1;84
2832;-80;-120.000008;-137.978806;-176;1;84
2836;-80;-120;-138.138779;-176;1;84
2840;-80;-120;-138.298813;-176;1;84
2844;-80;-120;-138.458801;-176;1;84
2848;-80;-119.999992;-138.61879;-176;1;84
2852;-80;-120.000008;-138.778809;-176;1;84
2856;-80;-119.999992;-138.938797;-176;1;84
2860;-80;-120;-139.098801;-176;1;84
2864;-80;-120;-139.258804;-176;1;84
2868;-80;-119.999992;-139.418777;-176;1;84
2872;-80;-120.000008;-139.578812;-176;1;84
2876;-80;-119.999992;-139.7388;-176;1;84
2880;-80;-120.000008;-139.898804;-176;1;84
2884;-80;-120;-140.058807;-176;1;84
2888;-80;-120.000008;-140.218811;-176;1;84
2892;-80;-120;-140.378799;-176;1;84
2896;-80;-120;-140.538818;-176;1;84
2900;-80;-119.999992;-140.698792;-176;1;84
2904;-80;-120.000008;-140.858795;-176;1;84
2908;-80;-119.999992;-141.018799;-176;1;84
2912;-80;-120.000008;-141.178802;-176;1;84
2916;-80;-120;-141.338791;-176;1;84
2920;-80;-120.000008;-141.49881;-176;1;84
2924;-80;-120;-141.658798;-176;1;84
2928;-80;-120;-141.818802;-176;1;84
2932;-80;-120.000008;-141.978806;-176;1;84
2936;-80;-120.000008;-142.138809;-176;1;84
2940;-80;-119.999992;-142.298798;-176;1;84
2944;-80;-120.000008;-142.458817;-176;1;84
2948;-80;-120;-142.61879;-176;1;84
2952;-80;-120.000008;-142.778793;-176;1;84
2956;-80;-119.999992;-142.938797;-176;1;84
2960;-80;-120;-143.098801;-176;1;84
2964;-80;-119.999992;-143.258789;-176;1;84
2968;-80;-120;-143.418808;-176;1;84
2972;-80;-120.000008;-143.578796;-176;1;84
2976;-80;-119.999992;-143.7388;-176;1;84
2980;-80;-120;-143.898804;-176;1;84
2984;-80;-119.999992;-144.058807;-176;1;84
2988;-80;-120.000008;-144.218796;-176;1;84
2992;-80;-119.999992;-144.378799;-176;1;84
2996;-80;-119.999992;-144.538788;-176;1;84
3000;-80;-120;-144.698792;-176;1;84
3004;-80;-120;-144.858795;-176;1;84
3008;-80;-119.999992;-145.018799;-176;1;84
3012;-80;-120;-145.178802;-176;1;84
3016;-80;-119.999992;-145.338806;-176;1;84
3020;-80;-120.000008;-145.498795;-176;1;84
3024;-80;-119.999992;-145.658813;-176;1;84
3028;-80;-120.000008;-145.818817;-176;1;84
3032;-80;-120;-145.978806;-176;1;84
3036;-80;-120;-146.138794;-176;1;84
3040;-80;-119.999992;-146.298798;-176;1;84
3044;-80;-120;-146.458786;-176;1;84
3048;-80;-119.999992;-146.618805;-176;1;84
3052;-80;-120.000008;-146.778793;-176;1;84
3056;-80;-119.999992;-146.938797;-176;1;84
3060;-80;-120.000008;-147.098816;-176;1;84
3064;-80;-120;-147.258804;-176;1;84
3068;-80;-120;-147.418793;-176;1;84
3072;-80;-120.000008;-147.578812;-176;1;84
3076;-80;-119.999992;-147.7388;-176;1;84
3080;-80;-120;-147.898788;-176;1;84
3084;-80;-120;-148.058792;-176;1;84
3088;-80;-120;-148.218781;-176;1;84
3092;-80;-120;-148.378799;-176;1;84
3096;-80;-120;-148.538803;-176;1;84
3100;-80;-120;-148.698792;-176;1;84
3104;-80;-120.000008;-148.85878;-176;1;84
3108;-80;-119.999992;-149.018799;-176;1;84
3112;-80;-120.000008;-149.178802;-176;1;84
3116;-80;-120;-149.338806;-176;1;84
3120;-80;-120.000008;-149.49881;-176;1;84
3124;-80;-119.999992;-149.658798;-176;1;84
3128;-80;-119.999992;-149.818771;-176;1;84
3132;-80;-120.000008;-149.978806;-176;1;84
3136;-80;-120.000008;-150.138794;-176;1;84
3140;-80;-119.999992;-150.298798;-176;1;84
3144;-80;-120;-150.458786;-176;1;84
3148;-80;-119.999992;-150.61879;-176;1;84
3152;-80;-120.000008;-150.778793;-176;1;84
3156;-80;-119.999992;-150.938812;-176;1;84
3160;-80;-120;-151.098801;-176;1;84
3164;-80;-120;-151.258789;-176;1;84
3168;-80;-120;-151.418793;-176;1;84
3172;-80;-120;-151.578796;-176;1;84
3176;-80;-120;-151.7388;-176;1;84
3180;-80;-120;-151.898804;-176;1;84
3184;-80;-120;-152.058792;-176;1;84
3188;-80;-120.000008;-152.218796;-176;1;84
3192;-80;-119.999992;-152.378784;-176;1;84
3196;-80;-120;-152.538803;-176;1;84
3200;-80;-120;-152.698807;-176;1;84
3204;-80;-120;-152.85881;-176;1;84
3208;-80;-119.999992;-153.018784;-176;1;84
3212;-80;-119.999992;-153.178802;-176;1;84
3216;-80;-120.000008;-153.338791;-176;1;84
3220;-80;-120.000008;-153.498795;-176;1;84
3224;-80;-119.999992;-153.658798;-176;1;84
3228;-80;-120.000008;-153.818802;-176;1;84
3232;-80;-119.999992;-153.978775;-176;1;84
3236;-80;-120.000008;-154.138809;-176;1;84
3240;-80;-120;-154.298798;-176;1;84
3244;-80;-120;-154.458801;-176;1;84
3248;-80;-120.000008;-154.61882;-176;1;84
3252;-80;-120;-154.778793;-176;1;84
3256;-80;-120;-154.938797;-176;1;84
3260;-80;-120;-155.098801;-176;1;84
3264;-80;-120;-155.258789;-176;1;84
3268;-80;-120;-155.418793;-176;1;84
3272;-80;-119.999992;-155.578781;-176;1;84
3276;-80;-120;-155.7388;-176;1;84
3280;-80;-120;-155.898788;-176;1;84
3284;-80;-120;-156.058807;-176;1;84
3288;-80;-119.999992;-156.218796;-176;1;84
3292;-80;-120;-156.378799;-176;1;84
3296;-80;-120.000008;-156.538803;-176;1;84
3300;-80;-120.000008;-156.698807;-176;1;84
3304;-80;-120;-156.858795;-176;1;84
3308;-80;-119.999992;-157.018799;-176;1;84
3312;-80;-120;-157.178802;-176;1;84
3316;-80;-120.000008;-157.338791;-176;1;84
3320;-80;-120.000008;-157.498795;-176;1;84
3324;-80;-120;-157.658798;-176;1;84
3328;-80;-120;-157.818787;-176;1;84
3332;-80;-120.000008;-157.978806;-176;1;84
3336;-80;-120.000008;-158.138809;-176;1;84
3340;-80;-120;-158.298813;-176;1;84
3344;-80;-120;-158.458801;-176;1;84
3348;-80;-120;-158.618805;-176;1;84
3352;-80;-120.000008;-158.778809;-176;1;84
3356;-80;-120;-158.938797;-176;1;84
3360;-80;-120;-159.098785;-176;1;84
3364;-80;-120;-159.258804;-176;1;84
3368;-80;-120;-159.418793;-176;1;84
3372;-80;-120;-159.578796;-176;1;84
3376;-80;-120;-159.738815;-176;1;84
3380;-80;-120;-159.898804;-176;1;84
3384;-80;-120;-160.058792;-176;1;84
3388;-80;-119.999992;-160.218796;-176;1;84
3392;-80;-120;-160.378815;-176;1;84
3396;-80;-120;-160.538788;-176;1;84
3400;-80;-120;-160.698807;-176;1;84
3404;-80;-120.000008;-160.85878;-176;1;84
3408;-80;-119.999992;-161.018784;-176;1;84
3412;-80;-119.999992;-161.178787;-176;1;84
3416;-80;-120.000008;-161.338806;-176;1;84
3420;-80;-120.000008;-161.498795;-176;1;84
3424;-80;-120;-161.658798;-176;1;84
3428;-80;-120;-161.818787;-176;1;84
3432;-80;-120;-161.97879;-176;1;84
3436;-80;-120.000008;-162.138809;-176;1;84
3440;-80;-120;-162.298798;-176;1;84
3444;-80;-120;-162.458786;-176;1;84
3448;-80;-120;-162.61879;-176;1;84
3452;-80;-120;-162.778778;-176;1;84
3456;-80;-120;-162.938797;-176;1;84
3460;-80;-120;-163.098801;-176;1;84
3464;-80;-120;-163.258804;-176;1;84
3468;-80;-120;-163.418777;-176;1;84
3472;-80;-119.999992;-163.578796;-176;1;84
3476;-80;-120;-163.7388;-176;1;84
3480;-80;-120;-163.898804;-176;1;84
3484;-80;-120;-164.058807;-176;1;84
3488;-80;-119.999992;-164.218781;-176;1;84
3492;-79.999992;-119.999992;-164.378784;-176;1;84
3496;-80;-120.000008;-164.538803;-176;1;84
3500;-80;-120;-164.698792;-176;1;84
3504;-80;-119.999992;-164.85881;-176;1;84
3508;-79.999992;-119.999992;-165.018799;-176;1;84
3512;-80;-120;-165.178787;-176;1;84
3516;-80;-120.000008;-165.338806;-176;1;84
3520;-80;-120.000008;-165.49881;-176;1;84
3524;-80;-119.999992;-165.658798;-176;1;84
3528;-80;-119.999992;-165.818817;-176;1;84
3532;-80;-120;-165.97879;-176;1;84
3536;-80;-120.000008;-166.138794;-176;1;84
3540;-80;-120;-166.298798;-176;1;84
3544;-80;-120;-166.458801;-176;1;84
3548;-80;-120;-166.61879;-176;1;84
3552;-80;-120;-166.778793;-176;1;84
3556;-80.000008;-120;-166.938797;-176;1;84
3560;-80;-120;-167.098801;-176;1;84
3564;-80;-120;-167.258804;-176;1;84
3568;-80;-120;-167.418808;-176;1;84
3572;-80.000008;-120;-167.578812;-176;1;84
3576;-80;-119.999992;-167.7388;-176;1;84
3580;-80;-120;-167.898788;-176;1;84
3584;-80;-120;-168.058792;-176;1;84
3588;-80;-119.999992;-168.218796;-176;1;84
3592;-80;-120;-168.378799;-176;1;84
3596;-79.999992;-119.999992;-168.538773;-176;1;84
3600;-80;-120.000008;-168.698807;-176;1;84
3604;-80;-119.999992;-168.858795;-176;1;84
3608;-79.999992;-119.999992;-169.018799;-176;1;84
3612;-80;-120.000008;-169.178818;-176;1;84
3616;-80;-120.000008;-169.338806;-176;1;84
3620;-80;-120.000008;-169.498795;-176;1;84
3624;-80;-120;-169.658798;-176;1;84
3628;-80;-120;-169.818787;-176;1;84
3632;-80;-120;-169.97879;-176;1;84
3636;-80;-120.000008;-170.138809;-176;1;84
3640;-80;-120;-170.298798;-176;1;84
3644;-80;-120;-170.458801;-176;1;84
3648;-80;-120;-170.618805;-176;1;84
3652;-80;-120;-170.778793;-176;1;84
3656;-80;-120;-170.938812;-176;1;84
3660;-80;-120.000008;-171.098801;-176;1;84
3664;-80;-120.000008;-171.258804;-176;1;84
3668;-80;-120;-171.418793;-176;1;84
3672;-80;-119.999992;-171.578796;-176;1;84
3676;-80;-120;-171.7388;-176;1;84
3680;-80;-120;-171.898804;-176;1;84
3684;-80;-120.000008;-172.058792;-176;1;84
3688;-80;-119.999992;-172.218781;-176;1;84
3692;-80;-120.000008;-172.379196;-176;1;84
3696;-80;-120;-172.540436;-176;1;84
3700;-80;-120;-172.702469;-176;1;84
3704;-80;-119.999992;-172.865372;-176;1;84
3708;-80;-120;-173.029144;-176;1;84
3712;-80;-120.000008;-173.193741;-176;1;84
3716;-80;-119.999992;-173.359222;-176;1;84
3720;-80;-120;-173.525574;-176;1;84
3724;-80.000008;-120;-173.692825;-176;1;84
3728;-80;-120.000008;-173.860962;-176;1;84
3732;-80;-120.000008;-174.030014;-176;1;84
3736;-80;-120.000008;-174.200012;-176;1;84
3740;-80;-119.999992;-174.370911;-176;1;84
3744;-80;-119.999992;-174.542786;-176;1;84
3748;-80;-119.999992;-174.715591;-176;1;84
3752;-80;-120;-174.889404;-176;1;84
3756;-80;-120;-175.064163;-176;1;84
3760;-80;-120.000008;-175.239914;-176;1;84
3764;-80;-120;-175.416656;-176;1;84
3768;-80;-120;-175.594452;-176;1;84
3772;-80;-120.000008;-175.77327;-176;1;84
3776;-80;-120;-175.95311;-176;1;84
3780;-80;-120.000008;-176.134018;-176;1;84
3784;-80;-120;-176.315979;-176;1;84
3788;-80;-120.000008;-176.499039;-176;1;84
3792;-79.999992;-119.999992;-176.683182;-176;1;84
3796;-80;-120;-176.868454;-176;1;84
3800;-80;-120;-177.05484;-176;1;84
3804;-80;-120;-177.242386;-176;1;84
3808;-80;-120;-177.43103;-176;1;84
3812;-80;-120;-177.620895;-176;1;84
3816;-80;-120.000008;-177.811951;-176;1;84
3820;-80;-120;-178.004166;-176;1;84
3824;-80;-120.000008;-178.197632;-176;1;84
3828;-80;-120;-178.392319;-176;1;84
3832;-80;-120;-178.588257;-176;1;84
3836;-79.999992;-119.999992;-178.785461;-176;1;84
3840;-80;-119.999992;-178.983978;-176;1;84
3844;-80;-120;-179.183762;-176;1;84
3848;-80.000008;-120;-179.384872;-176;1;84
3852;-80;-120;-179.587341;-176;1;84
3856;-80;-120;-179.791153;-176;1;84
3860;-80;-120;-179.996353;-176;1;84
3864;-80;-120;-180.202927;-176;1;84
3868;-80;-120;-180.41095;-176;1;84
3872;-80;-120.000008;-180.620407;-176;1;84
3876;-80;-119.999992;-180.831314;-176;1;84
3880;-80;-120;-181.043716;-176;1;84
3884;-80;-120;-181.257599;-176;1;84
3888;-80;-120;-181.473007;-176;1;84
3892;-79.999992;-119.999992;-181.689972;-176;1;84
3896;-80;-120;-181.908524;-176;1;84
3900;-80;-120;-182.128647;-176;1;84
3904;-80;-120;-182.350418;-176;1;84
3908;-80;-120;-182.573792;-176;1;84
3912;-80;-119.999992;-182.798859;-176;1;84
3916;-80;-120;-183.025635;-176;1;84
3920;-80;-120;-183.25412;-176;1;84
3924;-80;-120;-183.484329;-176;1;84
3928;-80;-120.000008;-183.716354;-176;1;84
3932;-80;-120;-183.950165;-176;1;84
3936;-80;-120;-184.185806;-176;1;84
3940;-80;-120.000008;-184.423309;-176;1;84
3944;-80;-120;-184.66272;-176;1;84
3948;-80;-119.999992;-184.904037;-176;1;84
3952;-80;-120;-185.147339;-176;1;84
3956;-80;-120;-185.392624;-176;1;84
3960;-79.999992;-119.999992;-185.639923;-176;1;84
3964;-80;-120;-185.889252;-176;1;84
3968;-80;-120;-186.140701;-176;1;84
3972;-80;-119.999992;-186.394287;-176;1;84
3976;-80.000008;-120.000008;-186.65004;-176;1;84
3980;-80;-120;-186.907959;-176;1;84
3984;-80;-120;-187.168137;-176;1;84
3988;-80;-119.999992;-187.430603;-176;1;84
3992;-80;-120;-187.695389;-176;1;84
3996;-80;-120;-187.962524;-176;1;84
4000;-80;-120;-188.232071;-176;1;84
4004;-80;-120;-188.504044;-176;1;84
4008;-80;-120;-188.778534;-176;1;84
4012;-79.999992;-120;-189.055557;-176;1;84
4016;-80;-119.999992;-189.33519;-176;1;84
4020;-80;-120;-189.617401;-176;1;84
4024;-80;-120;-189.902313;-176;1;84
4028;-80.000008;-120.000008;-190.189987;-176;1;84
4032;-80;-120;-190.480392;-176;1;84
4036;-80;-120;-190.773682;-176;1;84
4040;-80;-120;-191.069855;-176;1;84
4044;-80;-120;-191.368942;-176;1;84
4048;-80;-120.000008;-191.671082;-176;1;84
4052;-80;-120;-191.976257;-176;1;84
4056;-80.000008;-120;-192.284576;-176;1;84
4060;-80;-120;-192.596115;-176;1;84
4064;-80;-119.999992;-192.910858;-176;1;84
4068;-80;-120;-193.228989;-176;1;84
4072;-80;-120;-193.550446;-176;1;84
4076;-80;-120;-193.875381;-176;1;84
4080;-80;-120;-194.203888;-176;1;84
4084;-80;-119.999992;-194.535934;-176;1;84
4088;-80;-120.000008;-194.871765;-176;1;84
4092;-80;-120;-195.211273;-176;1;84
4096;-79.999992;-120;-195.554642;-176;1;84
4100;-80;-120;-195.901993;-176;1;84
4104;-80;-120;-196.253281;-176;1;84
4108;-80;-120;-196.608734;-176;1;84
4112;-80;-120;-196.968369;-176;1;84
4116;-80;-119.999992;-197.332245;-176;1;84
4120;-80;-119.999992;-197.700592;-176;1;84
4124;-80;-120;-198.073364;-176;1;84
4128;-80;-119.999992;-198.450745;-176;1;84
4132;-79.999992;-120;-198.832825;-176;1;84
4136;-80;-120;-199.219696;-176;1;84
4140;-80.000008;-120;-199.611542;-176;1;84
4144;-80;-120.000008;-200.008362;-176;1;84
4148;-80;-120;-200.410385;-176;1;84
4152;-80;-120;-200.817642;-176;1;84
4156;-79.999992;-120;-201.230301;-176;1;84
4160;-80.000008;-120;-201.64859;-176;1;84
4164;-80;-120;-202.072495;-176;1;84
4168;-80;-119.999992;-202.502197;-176;1;84
4172;-80;-120;-202.937943;-176;1;84
4176;-79.999992;-120;-203.379715;-176;1;84
4180;-80;-120;-203.827866;-176;1;84
4184;-79.800316;-119.800316;-204;-176;1;84
4188;-79.474266;-119.474258;-204;-176;1;84
4192;-79.143364;-119.143364;-204;-176;1;84
4196;-78.807602;-118.807602;-204;-176;1;84
4200;-78.466759;-118.466759;-204;-176;1;84
4204;-78.120758;-118.12075;-204;-176;1;84
4208;-77.769455;-117.769455;-204.000015;-176;1;84
4212;-77.412651;-117.412651;-203.999985;-176;1;84
4216;-77.05027;-117.05027;-204;-176;1;84
4220;-76.682076;-116.682083;-204;-176;1;84
4224;-76.308029;-116.308029;-204;-176;1;84
4228;-75.927887;-115.927879;-204.000015;-176;1;84
4232;-75.541428;-115.54142;-204;-176;1;84
4236;-75.148598;-115.148605;-204;-176;1;84
4240;-74.74913;-114.749123;-204;-176;1;84
4244;-74.342888;-114.34288;-204;-176;1;84
4248;-73.92968;-113.92968;-204;-176;1;84
4252;-73.509239;-113.509232;-204;-176;1;84
4256;-73.084991;-113.084991;-204;-176;1;84
4260;-72.660744;-112.660744;-204;-176;1;84
4264;-72.23645;-112.23645;-204;-176;1;84
4268;-71.81221;-111.81221;-204;-176;1;84
4272;-71.387917;-111.387909;-204;-176;1;84
4276;-70.963669;-110.963661;-204;-176;1;84
4280;-70.539429;-110.539429;-204;-176;1;84
4284;-70.115128;-110.11512;-204;-176;1;84
4288;-69.69088;-109.69088;-204;-176;1;84
4292;-69.266579;-109.266571;-204;-176;1;84
4296;-68.842339;-108.842339;-204;-176;1;84
4300;-68.418098;-108.418098;-204;-176;1;84
4304;-67.993797;-107.993805;-204;-176;1;84
4308;-67.569557;-107.56955;-204;-176;1;84
4312;-67.145264;-107.145264;-204;-176;1;84
4316;-66.721024;-106.721016;-204;-176;1;84
4320;-66.296776;-106.296768;-204;-176;1;84
4324;-65.872482;-105.872482;-204;-176;1;84
4328;-65.448242;-105.448242;-204;-176;1;84
4332;-65.023941;-105.023941;-204;-176;1;84
4336;-64.599701;-104.599701;-204;-176;1;84
4340;-64.175453;-104.175446;-204;-176;1;84
4344;-63.75116;-103.75116;-204;-176;1;84
4348;-63.326916;-103.326927;-203.999985;-176;1;84
4352;-62.902676;-102.902672;-204;-176;1;84
4356;-62.478371;-102.478371;-204;-176;1;84
4360;-62.054127;-102.054123;-204;-176;1;84
4364;-61.629833;-101.629829;-204;-176;1;84
4368;-61.205593;-101.205589;-204;-176;1;84
4372;-60.781345;-100.781342;-204;-176;1;84
4376;-60.357052;-100.357048;-204;-176;1;84
4380;-59.932804;-99.932816;-204;-176;1;84
4384;-59.508511;-99.508507;-204;-176;1;84
4388;-59.08427;-99.084267;-204;-176;1;84
4392;-58.66003;-98.660027;-204.000015;-176;1;84
4396;-58.235729;-98.235733;-204;-176;1;84
4400;-57.811489;-97.811485;-204;-176;1;84
4404;-57.387188;-97.387184;-203.999985;-176;1;84
4408;-56.962952;-96.962944;-204;-176;1;84
4412;-56.538708;-96.538704;-204;-176;1;84
4416;-56.114414;-96.11441;-204;-176;1;84
4420;-55.690166;-95.69017;-204;-176;1;84
4424;-55.265881;-95.265869;-204;-176;1;84
4428;-54.841625;-94.841629;-204;-176;1;84
4432;-54.417374;-94.417374;-204;-176;1;84
4436;-53.993084;-93.99308;-204;-176;1;84
4440;-53.56884;-93.56884;-203.999985;-176;1;84
4444;-53.144539;-93.144547;-204;-176;1;84
4448;-52.720303;-92.720299;-204.000015;-176;1;84
4452;-52.296055;-92.296051;-204;-176;1;84
4456;-51.871769;-91.871758;-204;-176;1;84
4460;-51.447521;-91.447525;-204;-176;1;84
4464;-51.023273;-91.023277;-204;-176;1;84
4468;-50.59898;-90.598976;-204;-176;1;84
4472;-50.174732;-90.174736;-204;-176;1;84
4476;-49.750443;-89.750443;-204;-176;1;84
4480;-49.326202;-89.326195;-204;-176;1;84
4484;-48.901955;-88.901955;-204;-176;1;84
4488;-48.477661;-88.477661;-204;-176;1;84
4492;-48.053425;-88.053421;-204;-176;1;84
4496;-47.62912;-87.62912;-204;-176;1;84
4500;-47.204884;-87.20488;-204;-176;1;84
4504;-46.780628;-86.780632;-204.000015;-176;1;84
4508;-46.356331;-86.356331;-204;-176;1;84
4512;-45.932083;-85.932083;-204;-176;1;84
4516;-45.50779;-85.507797;-204;-176;1;84
4520;-45.083546;-85.083542;-204;-176;1;84
4524;-44.659313;-84.659302;-204;-176;1;84
4528;-44.235016;-84.235016;-204;-176;1;84
4532;-43.810768;-83.810768;-204;-176;1;84
4536;-43.386475;-83.386475;-204;-176;1;84
4540;-42.962227;-82.962219;-204;-176;1;84
4544;-42.537987;-82.537979;-204;-176;1;84
4548;-42.113697;-82.113701;-204;-176;1;84
4552;-41.689445;-81.689445;-204;-176;1;84
4556;-41.265205;-81.265205;-204;-176;1;84
4560;-40.840916;-80.840904;-204;-176;1;84
4564;-40.416664;-80.416664;-204;-176;1;84
4568;-39.992374;-79.992371;-204;-176;1;84
4572;-39.56813;-79.56813;-204;-176;1;84
4576;-39.143875;-79.143875;-204;-176;1;84
4580;-38.719578;-78.719582;-204;-176;1;84
4584;-38.295334;-78.295341;-204;-176;1;84
4588;-37.87104;-77.871033;-204;-176;1;84
4592;-37.4468;-77.446793;-204;-176;1;84
4596;-37.022552;-77.022552;-204;-176;1;84
4600;-36.598263;-76.598267;-204;-176;1;84
4604;-36.174019;-76.174011;-204;-176;1;84
4608;-35.749718;-75.749718;-204;-176;1;84
4612;-35.325481;-75.325478;-204;-176;1;84
4616;-34.901237;-74.901237;-204;-176;1;84
4620;-34.47694;-74.476936;-204;-176;1;84
4624;-34.052696;-74.052696;-204;-176;1;84
4628;-33.628407;-73.628403;-204;-176;1;84
4632;-33.204159;-73.204163;-204;-176;1;84
4636;-32.779919;-72.779907;-204;-176;1;84
4640;-32.355621;-72.355629;-204.000015;-176;1;84
4644;-31.931377;-71.931381;-204;-176;1;84
4648;-31.507071;-71.507072;-204;-176;1;84
4652;-31.08283;-71.082832;-204;-176;1;84
4656;-30.658585;-70.658577;-204;-176;1;84
4660;-30.234291;-70.234291;-204;-176;1;84
4664;-29.810045;-69.810043;-203.999985;-176;1;84
4668;-29.385803;-69.385803;-204;-176;1;84
4672;-28.961514;-68.96151;-204;-176;1;84
4676;-28.537264;-68.537262;-204;-176;1;84
4680;-28.11297;-68.112968;-204;-176;1;84
4684;-27.688732;-67.688736;-204;-176;1;84
4688;-27.264486;-67.264481;-204;-176;1;84
4692;-26.840193;-66.840195;-204;-176;1;84
4696;-26.415947;-66.415947;-204.000015;-176;1;84
4700;-25.991653;-65.991646;-204;-176;1;84
4704;-25.56741;-65.567406;-204;-176;1;84
4708;-25.143169;-65.143173;-204;-176;1;84
4712;-24.71887;-64.718864;-204;-176;1;84
4716;-24.294632;-64.294632;-204;-176;1;84
4720;-23.870335;-63.870335;-204;-176;1;84
