timestep;x;y;z;w;p;r
384;0;-80;-53.645863;-176;1;84
388;0;-80;-53.891823;-176;1;84
392;0;-80;-54.135738;-176;1;84
396;0;-80;-54.377644;-176;1;84
400;0;-80;-54.617584;-176;1;84
404;0;-80;-54.855579;-176;1;84
408;0;-80;-55.091663;-176;1;84
412;0;-80;-55.325882;-176;1;84
416;0;-80;-55.558254;-176;1;84
420;0;-80;-55.788811;-176;1;84
424;0;-80;-56.017593;-176;1;84
428;0;-80;-56.244617;-176;1;84
432;0;-80;-56.469925;-176;1;84
436;0;-80;-56.693531;-176;1;84
440;0;-80;-56.91547;-176;1;84
444;0;-80;-57.135769;-176;1;84
448;0;-80;-57.354454;-176;1;84
452;0;-80;-57.571548;-176;1;84
456;0;-80;-57.787075;-176;1;84
460;0;-80;-58.001072;-176;1;84
464;0;-80;-58.213539;-176;1;84
468;0;-80;-58.424522;-176;1;84
472;0;-80;-58.634037;-176;1;84
476;0;-80;-58.842102;-176;1;84
480;0;-80;-59.048733;-176;1;84
484;0;-80;-59.253975;-176;1;84
488;0;-80;-59.457829;-176;1;84
492;0;-80;-59.660324;-176;1;84
496;0;-80;-59.861465;-176;1;84
500;0;-80;-60.061298;-176;1;84
504;0;-80;-60.259819;-176;1;84
508;0;-80;-60.457066;-176;1;84
512;0;-80;-60.653046;-176;1;84
516;0;-80;-60.847771;-176;1;84
520;0;-80;-61.041267;-176;1;84
524;0;-80;-61.233559;-176;1;84
528;0;-80;-61.424652;-176;1;84
532;0;-80;-61.614574;-176;1;84
536;0;-80;-61.803318;-176;1;84
540;0;-80;-61.990936;-176;1;84
544;0;-80;-62.17741;-176;1;84
548;0;-80;-62.362774;-176;1;84
552;0;-80;-62.547043;-176;1;84
556;0;-80;-62.730225;-176;1;84
560;0;-80;-62.912338;-176;1;84
564;0;-80;-63.093403;-176;1;84
568;0;-80;-63.273415;-176;1;84
572;0;-80;-63.452408;-176;1;84
576;0;-80;-63.630386;-176;1;84
580;0;-80;-63.807362;-176;1;84
584;0;-80;-63.983353;-176;1;84
588;0;-80;-64.158371;-176;1;84
592;0;-80;-64.332428;-176;1;84
596;0;-80;-64.505531;-176;1;84
600;0;-80;-64.677704;-176;1;84
604;0;-80;-64.848946;-176;1;84
608;0;-80;-65.019264;-176;1;84
612;0;-80;-65.188698;-176;1;84
616;0;-80;-65.357231;-176;1;84
620;0;-80;-65.524895;-176;1;84
624;0;-80;-65.691681;-176;1;84
628;0;-80;-65.857613;-176;1;84
632;0;-80;-66.022697;-176;1;84
636;0;-80;-66.186935;-176;1;84
640;0;-80;-66.350357;-176;1;84
644;0;-80;-66.512955;-176;1;84
648;0;-80;-66.674751;-176;1;84
652;0;-80;-66.835754;-176;1;84
656;0;-80;-66.995964;-176;1;84
660;0;-80;-67.15596;-176;1;84
664;0;-80;-67.315956;-176;1;84
668;0;-80;-67.475967;-176;1;84
672;0;-80;-67.635963;-176;1;84
676;0;-80;-67.795959;-176;1;84
680;0;-80;-67.955963;-176;1;84
684;0;-80;-68.115959;-176;1;84
688;0;-80;-68.275955;-176;1;84
692;0;-80;-68.435959;-176;1;84
696;0;-80;-68.595963;-176;1;84
700;0;-80;-68.755959;-176;1;84
704;0;-80;-68.915962;-176;1;84
708;0;-80;-69.075958;-176;1;84
712;0;-80;-69.235962;-176;1;84
716;0;-80;-69.395958;-176;1;84
720;0;-80;-69.555962;-176;1;84
724;0;-80;-69.715965;-176;1;84
728;0;-80;-69.875961;-176;1;84
732;0;-80;-70.035965;-176;1;84
736;0;-80;-70.195969;-176;1;84
740;0;-80;-70.355957;-176;1;84
744;0;-80;-70.515961;-176;1;84
748;0;-80;-70.675964;-176;1;84
752;0;-80;-70.835953;-176;1;84
756;0;-80;-70.995964;-176;1;84
760;0;-80;-71.155968;-176;1;84
764;0;-80;-71.315956;-176;1;84
768;0;-80;-71.47596;-176;1;84
772;0;-80;-71.635963;-176;1;84
776;0;-80;-71.795959;-176;1;84
780;0;-80;-71.955956;-176;1;84
784;0;-80;-72.115959;-176;1;84
788;0;-80;-72.275955;-176;1;84
792;0;-80;-72.435959;-176;1;84
796;0;-80;-72.595963;-176;1;84
800;0;-80;-72.755966;-176;1;84
804;0;-80;-72.915962;-176;1;84
808;0;-80;-73.075966;-176;1;84
812;0;-80;-73.235962;-176;1;84
816;0;-80;-73.395966;-176;1;84
820;0;-80;-73.555962;-176;1;84
824;0;-80;-73.715965;-176;1;84
828;0;-80;-73.875961;-176;1;84
832;0;-80;-74.035957;-176;1;84
836;0;-80;-74.195961;-176;1;84
840;0;-80;-74.355957;-176;1;84
844;0;-80;-74.515961;-176;1;84
848;0;-80;-74.675972;-176;1;84
852;0;-80;-74.835968;-176;1;84
856;0;-80;-74.995956;-176;1;84
860;0;-80;-75.15596;-176;1;84
864;0;-80;-75.315956;-176;1;84
868;0;-80;-75.47596;-176;1;84
872;0;-80;-75.635963;-176;1;84
876;0;-80;-75.795967;-176;1;84
880;0;-80;-75.955963;-176;1;84
884;0;-80;-76.115967;-176;1;84
888;0;-80;-76.27597;-176;1;84
892;0;-80;-76.435959;-176;1;84
896;0;-80;-76.595963;-176;1;84
900;0;-80;-76.755959;-176;1;84
904;0;-80;-76.915955;-176;1;84
908;0;-80;-77.075966;-176;1;84
912;0;-80;-77.23597;-176;1;84
916;0;-80;-77.395966;-176;1;84
920;0;-80;-77.555969;-176;1;84
924;0;-80;-77.715965;-176;1;84
928;0;-80;-77.875954;-176;1;84
932;0;-80;-78.035957;-176;1;84
936;0;-80;-78.195969;-176;1;84
940;0;-80;-78.355965;-176;1;84
944;0;-80;-78.515961;-176;1;84
948;0;-80;-78.675964;-176;1;84
952;0;-80;-78.835968;-176;1;84
956;0;-80;-78.995964;-176;1;84
960;0;-80;-79.155968;-176;1;84
964;0;-80;-79.315964;-176;1;84
968;0;-80;-79.475952;-176;1;84
972;0;-80;-79.635956;-176;1;84
976;0;-80;-79.795959;-176;1;84
980;0;-80;-79.955956;-176;1;84
984;0;-80;-80.115959;-176;1;84
988;0;-80;-80.275955;-176;1;84
992;0;-80;-80.435951;-176;1;84
996;0;-80;-80.595963;-176;1;84
1000;0;-80;-80.755966;-176;1;84
1004;0;-80;-80.915955;-176;1;84
1008;0;-80;-81.075958;-176;1;84
1012;0;-80;-81.235954;-176;1;84
1016;0;-80;-81.39595;-176;1;84
1020;0;-80;-81.555954;-176;1;84
1024;0;-80;-81.715965;-176;1;84
1028;0;-80;-81.875961;-176;1;84
1032;0;-80;-82.035957;-176;1;84
1036;0;-80;-82.195961;-176;1;84
1040;0;-80;-82.355957;-176;1;84
1044;0;-80;-82.515953;-176;1;84
1048;0;-80;-82.675957;-176;1;84
1052;0;-80;-82.83596;-176;1;84
1056;0;-80;-82.995956;-176;1;84
1060;0;-80;-83.15596;-176;1;84
1064;0;-80;-83.315964;-176;1;84
1068;0;-80;-83.47596;-176;1;84
1072;0;-80;-83.635963;-176;1;84
1076;0;-80;-83.795959;-176;1;84
1080;0;-80;-83.955948;-176;1;84
1084;0;-80;-84.115959;-176;1;84
1088;0;-80;-84.275963;-176;1;84
1092;0;-80;-84.435959;-176;1;84
1096;0;-80;-84.595963;-176;1;84
1100;0;-80;-84.755959;-176;1;84
1104;0;-80;-84.915955;-176;1;84
1108;0;-80;-85.075958;-176;1;84
1112;0;-80;-85.235954;-176;1;84
1116;0;-80;-85.395966;-176;1;84
1120;0;-80;-85.555962;-176;1;84
1124;0;-80;-85.715958;-176;1;84
1128;0;-80;-85.875961;-176;1;84
1132;0;-80;-86.035957;-176;1;84
1136;0;-80;-86.195961;-176;1;84
1140;0;-80;-86.355965;-176;1;84
1144;0;-80;-86.515968;-176;1;84
1148;0;-80;-86.675964;-176;1;84
1152;0;-80;-86.83596;-176;1;84
1156;0;-80;-86.995956;-176;1;84
1160;0;-80;-87.15596;-176;1;84
1164;0;-80;-87.315964;-176;1;84
1168;0;-80;-87.475952;-176;1;84
1172;0;-80;-87.635956;-176;1;84
1176;0;-80;-87.795967;-176;1;84
1180;0;-80;-87.955963;-176;1;84
1184;0;-80;-88.115967;-176;1;84
1188;0;-80;-88.275963;-176;1;84
1192;0;-80;-88.435959;-176;1;84
1196;0;-80;-88.595955;-176;1;84
1200;0;-80;-88.755959;-176;1;84
1204;0;-80;-88.91597;-176;1;84
1208;0;-80;-89.075966;-176;1;84
1212;0;-80;-89.23597;-176;1;84
1216;0;-80;-89.395966;-176;1;84
1220;0;-80;-89.555962;-176;1;84
1224;0;-80;-89.715958;-176;1;84
1228;0;-80;-89.875961;-176;1;84
1232;0;-80;-90.035957;-176;1;84
1236;0;-80;-90.195961;-176;1;84
1240;0;-80;-90.355965;-176;1;84
1244;0;-80;-90.515961;-176;1;84
1248;0;-80;-90.675964;-176;1;84
1252;0;-80;-90.835968;-176;1;84
1256;0;-80;-90.995964;-176;1;84
1260;0;-80;-91.155952;-176;1;84
1264;0;-80;-91.315956;-176;1;84
1268;0;-80;-91.47596;-176;1;84
1272;0;-80;-91.635956;-176;1;84
1276;0;-80;-91.795959;-176;1;84
1280;0;-80;-91.955963;-176;1;84
1284;0;-80;-92.115952;-176;1;84
1288;0;-80;-92.275955;-176;1;84
1292;0;-80;-92.435959;-176;1;84
1296;0;-80;-92.595963;-176;1;84
1300;0;-80;-92.755959;-176;1;84
1304;0;-80;-92.915955;-176;1;84
1308;0;-80;-93.075951;-176;1;84
1312;0;-80;-93.235954;-176;1;84
1316;0;-80;-93.395958;-176;1;84
1320;0;-80;-93.555954;-176;1;84
1324;0;-80;-93.715965;-176;1;84
1328;0;-80;-93.875961;-176;1;84
1332;0;-80;-94.035957;-176;1;84
1336;0;-80;-94.195953;-176;1;84
1340;0;-80;-94.355957;-176;1;84
1344;0;-80;-94.515961;-176;1;84
1348;0;-80;-94.675957;-176;1;84
1352;0;-80;-94.83596;-176;1;84
1356;0;-80;-94.995964;-176;1;84
1360;0;-80;-95.15596;-176;1;84
1364;0;-80;-95.315964;-176;1;84
1368;0;-80;-95.475967;-176;1;84
1372;0;-80;-95.635956;-176;1;84
1376;0;-80;-95.795952;-176;1;84
1380;0;-80;-95.955956;-176;1;84
1384;0;-80;-96.115959;-176;1;84
1388;0;-80;-96.275963;-176;1;84
1392;0;-80;-96.435966;-176;1;84
1396;0;-80;-96.595955;-176;1;84
1400;0;-80;-96.755959;-176;1;84
1404;0;-80;-96.915962;-176;1;84
1408;0;-80;-97.075958;-176;1;84
1412;0;-80;-97.23597;-176;1;84
1416;0;-80;-97.395958;-176;1;84
1420;0;-80;-97.555954;-176;1;84
1424;0;-80;-97.715958;-176;1;84
1428;0;-80;-97.875961;-176;1;84
1432;0;-80;-98.035965;-176;1;84
1436;0;-80;-98.195961;-176;1;84
1440;0;-80;-98.355957;-176;1;84
1444;0;-80;-98.515968;-176;1;84
1448;0;-80;-98.675964;-176;1;84
1452;0;-80;-98.83596;-176;1;84
1456;0;-80;-98.995964;-176;1;84
1460;0;-80;-99.15596;-176;1;84
1464;0;-80;-99.315956;-176;1;84
1468;0;-80;-99.47596;-176;1;84
1472;0;-80;-99.635963;-176;1;84
1476;0;-80;-99.795967;-176;1;84
1480;0;-80;-99.955971;-176;1;84
1484;0;-80;-100.115967;-176;1;84
1488;0;-80;-100.275955;-176;1;84
1492;0;-80;-100.435959;-176;1;84
1496;0;-80;-100.595955;-176;1;84
1500;0;-80;-100.755959;-176;1;84
1504;0;-80;-100.91597;-176;1;84
1508;0;-80;-101.075966;-176;1;84
1512;0;-80;-101.235962;-176;1;84
1516;0;-80;-101.395966;-176;1;84
1520;0;-80;-101.555969;-176;1;84
1524;0;-80;-101.715958;-176;1;84
1528;0;-80;-101.875961;-176;1;84
1532;0;-80;-102.035965;-176;1;84
1536;0;-80;-102.195961;-176;1;84
1540;0;-80;-102.355965;-176;1;84
1544;0;-80;-102.515968;-176;1;84
1548;0;-80;-102.675964;-176;1;84
1552;0;-80;-102.835968;-176;1;84
1556;0;-80;-102.995964;-176;1;84
1560;0;-80;-103.155952;-176;1;84
1564;0;-80;-103.315956;-176;1;84
1568;0;-80;-103.47596;-176;1;84
1572;0;-80;-103.635956;-176;1;84
1576;0;-80;-103.795952;-176;1;84
1580;0;-80;-103.955956;-176;1;84
1584;0;-80;-104.115959;-176;1;84
1588;0;-80;-104.275955;-176;1;84
1592;0;-80;-104.435966;-176;1;84
1596;0;-80;-104.595963;-176;1;84
1600;0;-80;-104.755951;-176;1;84
1604;0;-80;-104.915955;-176;1;84
1608;0;-80;-105.075958;-176;1;84
1612;0;-80;-105.235954;-176;1;84
1616;0;-80;-105.395958;-176;1;84
1620;0;-80;-105.555954;-176;1;84
1624;0;-80;-105.715958;-176;1;84
1628;0;-80;-105.875961;-176;1;84
1632;0;-80;-106.035965;-176;1;84
1636;0;-80;-106.195953;-176;1;84
1640;0;-80;-106.355957;-176;1;84
1644;0;-80;-106.515953;-176;1;84
1648;0;-80;-106.675949;-176;1;84
1652;0;-80;-106.83596;-176;1;84
1656;0;-80;-106.995964;-176;1;84
1660;0;-80;-107.15596;-176;1;84
1664;0;-80;-107.315956;-176;1;84
1668;0;-80;-107.47596;-176;1;84
1672;0;-80;-107.635956;-176;1;84
1676;0;-80;-107.795952;-176;1;84
1680;0;-80;-107.955963;-176;1;84
1684;0;-80;-108.115967;-176;1;84
1688;0;-80;-108.275955;-176;1;84
1692;0;-80;-108.435959;-176;1;84
1696;0;-80;-108.595963;-176;1;84
1700;0;-80;-108.755959;-176;1;84
1704;0;-80;-108.915962;-176;1;84
1708;0;-80;-109.075966;-176;1;84
1712;0;-80;-109.235954;-176;1;84
1716;0;-80;-109.395958;-176;1;84
1720;0;-80;-109.555962;-176;1;84
1724;0;-80;-109.715958;-176;1;84
1728;0;-80;-109.875961;-176;1;84
1732;0;-80;-110.035957;-176;1;84
1736;0;-80;-110.195953;-176;1;84
1740;0;-80;-110.355957;-176;1;84
1744;0;-80;-110.515961;-176;1;84
1748;0;-80;-110.675964;-176;1;84
1752;0;-80;-110.83596;-176;1;84
1756;0;-80;-110.995956;-176;1;84
1760;0;-80;-111.15596;-176;1;84
1764;0;-80;-111.315956;-176;1;84
1768;0;-80;-111.47596;-176;1;84
1772;0;-80;-111.635963;-176;1;84
1776;0;-80;-111.795959;-176;1;84
1780;0;-80;-111.955956;-176;1;84
1784;0;-80;-112.115959;-176;1;84
1788;0;-80;-112.275955;-176;1;84
1792;0;-80;-112.435959;-176;1;84
1796;0;-80;-112.595963;-176;1;84
1800;0;-80;-112.755959;-176;1;84
1804;0;-80;-112.915955;-176;1;84
1808;0;-80;-113.075958;-176;1;84
1812;0;-80;-113.235954;-176;1;84
1816;0;-80;-113.395958;-176;1;84
1820;0;-80;-113.555962;-176;1;84
1824;0;-80;-113.715958;-176;1;84
1828;0;-80;-113.875954;-176;1;84
1832;0;-80;-114.035965;-176;1;84
1836;0;-80;-114.195969;-176;1;84
1840;0;-80;-114.355957;-176;1;84
1844;0;-80;-114.515961;-176;1;84
1848;0;-80;-114.675957;-176;1;84
1852;0;-80;-114.835953;-176;1;84
1856;0;-80;-114.995956;-176;1;84
1860;0;-80;-115.155968;-176;1;84
1864;0;-80;-115.315964;-176;1;84
1868;0;-80;-115.47596;-176;1;84
1872;0;-80;-115.635963;-176;1;84
1876;0;-80;-115.795952;-176;1;84
1880;0;-80;-115.955956;-176;1;84
1884;0;-80;-116.115959;-176;1;84
1888;0;-80;-116.275955;-176;1;84
1892;0;-80;-116.435959;-176;1;84
1896;0;-80;-116.595963;-176;1;84
1900;0;-80;-116.755966;-176;1;84
1904;0;-80;-116.915962;-176;1;84
1908;0;-80;-117.075966;-176;1;84
1912;0;-80;-117.235962;-176;1;84
1916;0;-80;-117.39595;-176;1;84
1920;0;-80;-117.555962;-176;1;84
1924;0;-80;-117.715965;-176;1;84
1928;0;-80;-117.875961;-176;1;84
1932;0;-80;-118.035965;-176;1;84
1936;0;-80;-118.195969;-176;1;84
1940;0;-80;-118.355957;-176;1;84
1944;0;-80;-118.515961;-176;1;84
1948;0;-80;-118.675964;-176;1;84
1952;0;-80;-118.83596;-176;1;84
1956;0;-80;-118.995964;-176;1;84
1960;0;-80;-119.15596;-176;1;84
1964;0;-80;-119.315956;-176;1;84
1968;0;-80;-119.47596;-176;1;84
1972;0;-80;-119.635963;-176;1;84
1976;0;-80;-119.795959;-176;1;84
1980;0;-80;-119.955956;-176;1;84
1984;0;-80;-120.115959;-176;1;84
1988;0;-80;-120.275948;-176;1;84
1992;0;-80;-120.435959;-176;1;84
1996;0;-80;-120.595963;-176;1;84
2000;0;-80;-120.755966;-176;1;84
2004;0;-80;-120.915955;-176;1;84
2008;0;-80;-121.075966;-176;1;84
2012;0;-80;-121.235962;-176;1;84
2016;0;-80;-121.395958;-176;1;84
2020;0;-80;-121.555962;-176;1;84
2024;0;-80;-121.715981;-176;1;84
2028;0;-80;-121.875946;-176;1;84
2032;0;-80;-122.035957;-176;1;84
2036;0;-80;-122.195961;-176;1;84
2040;0;-80;-122.355957;-176;1;84
2044;0;-80;-122.515961;-176;1;84
2048;0;-80;-122.675949;-176;1;84
2052;0;-80;-122.835953;-176;1;84
2056;0;-80;-122.995956;-176;1;84
2060;0;-80;-123.155975;-176;1;84
2064;0;-80;-123.315971;-176;1;84
2068;0;-80;-123.47596;-176;1;84
2072;0;-80;-123.635956;-176;1;84
2076;0;-80;-123.795959;-176;1;84
2080;0;-80;-123.955956;-176;1;84
2084;0;-80;-124.115952;-176;1;84
2088;0;-80;-124.27597;-176;1;84
2092;0;-80;-124.435959;-176;1;84
2096;0;-80;-124.595963;-176;1;84
2100;0;-80;-124.755966;-176;1;84
2104;0;-80;-124.915955;-176;1;84
2108;0;-80;-125.075951;-176;1;84
2112;0;-80;-125.235962;-176;1;84
2116;0;-80;-125.395966;-176;1;84
2120;0;-80;-125.555962;-176;1;84
2124;0;-80;-125.715973;-176;1;84
2128;0;-80;-125.875946;-176;1;84
2132;0;-80;-126.035957;-176;1;84
2136;0;-80;-126.195953;-176;1;84
2140;0;-80;-126.355965;-176;1;84
2144;0;-80;-126.515968;-176;1;84
2148;0;-80;-126.675964;-176;1;84
2152;0;-80;-126.83596;-176;1;84
2156;0;-80;-126.995949;-176;1;84
2160;0;-80;-127.15596;-176;1;84
2164;0;-80;-127.315956;-176;1;84
2168;0;-80;-127.47596;-176;1;84
2172;0;-80;-127.635956;-176;1;84
2176;0;-80;-127.795952;-176;1;84
2180;0;-80;-127.955956;-176;1;84
2184;0;-80;-128.115952;-176;1;84
2188;0;-80;-128.275955;-176;1;84
2192;0;-80;-128.435959;-176;1;84
2196;0;-80;-128.595963;-176;1;84
2200;0;-80;-128.755951;-176;1;84
2204;0;-80;-128.91597;-176;1;84
2208;0;-80;-129.075958;-176;1;84
2212;0;-80;-129.235947;-176;1;84
2216;0;-80;-129.395966;-176;1;84
2220;0;-80;-129.555954;-176;1;84
2224;0;-80;-129.715958;-176;1;84
2228;0;-80;-129.875961;-176;1;84
2232;0;-80;-130.035965;-176;1;84
2236;0;-80;-130.195969;-176;1;84
2240;0;-80;-130.355957;-176;1;84
2244;0;-80;-130.515961;-176;1;84
2248;0;-80;-130.675949;-176;1;84
2252;0;-80;-130.835968;-176;1;84
2256;0;-80;-130.995941;-176;1;84
2260;0;-80;-131.155975;-176;1;84
2264;0;-80;-131.315964;-176;1;84
2268;0;-80;-131.475967;-176;1;84
2272;0;-80;-131.635971;-176;1;84
2276;0;-80;-131.795975;-176;1;84
2280;0;-80;-131.955963;-176;1;84
2284;0;-80;-132.115967;-176;1;84
2288;0;-80;-132.275955;-176;1;84
2292;0;-80;-132.435959;-176;1;84
2296;0;-80;-132.595963;-176;1;84
2300;0;-80;-132.755966;-176;1;84
2304;0;-80;-132.915955;-176;1;84
2308;0;-80;-133.075974;-176;1;84
2312;0;-80;-133.235962;-176;1;84
2316;0;-80;-133.39595;-176;1;84
2320;0;-80;-133.555954;-176;1;84
2324;0;-80;-133.715958;-176;1;84
2328;0;-80;-133.875961;-176;1;84
2332;0;-80;-134.03595;-176;1;84
2336;0;-80;-134.195953;-176;1;84
2340;0;-80;-134.355942;-176;1;84
2344;0;-80;-134.515961;-176;1;84
2348;0;-80;-134.675949;-176;1;84
2352;0;-80;-134.835953;-176;1;84
2356;0;-80;-134.995972;-176;1;84
2360;0;-80;-135.15596;-176;1;84
2364;0;-80;-135.315948;-176;1;84
2368;0;-80;-135.475967;-176;1;84
2372;0;-80;-135.635956;-176;1;84
2376;0;-80;-135.795944;-176;1;84
2380;0;-80;-135.955948;-176;1;84
2384;0;-80;-136.115967;-176;1;84
2388;0;-80;-136.27594;-176;1;84
2392;0;-80;-136.435974;-176;1;84
2396;0;-80;-136.595947;-176;1;84
2400;0;-80;-136.755951;-176;1;84
2404;0;-80;-136.915955;-176;1;84
2408;0;-80;-137.075958;-176;1;84
2412;0;-80;-137.235962;-176;1;84
2416;0;-80;-137.395966;-176;1;84
2420;0;-80;-137.555954;-176;1;84
2424;0;-80;-137.715958;-176;1;84
2428;0;-80;-137.875961;-176;1;84
2432;0;-80;-138.03595;-176;1;84
2436;0;-80;-138.195953;-176;1;84
2440;0;-80;-138.355972;-176;1;84
2444;0;-80;-138.515945;-176;1;84
2448;0;-80;-138.67598;-176;1;84
2452;0;-80;-138.835953;-176;1;84
2456;0;-80;-138.995972;-176;1;84
2460;0;-80;-139.15596;-176;1;84
2464;0;-80;-139.315979;-176;1;84
2468;0;-80;-139.475937;-176;1;84
2472;0;-80;-139.635956;-176;1;84
2476;0;-80;-139.795959;-176;1;84
2480;0;-80;-139.955948;-176;1;84
2484;0;-80;-140.115967;-176;1;84
2488;0;-80;-140.275955;-176;1;84
2492;0;-80;-140.435959;-176;1;84
2496;0;-80;-140.595963;-176;1;84
2500;0;-80;-140.755966;-176;1;84
2504;0;-80;-140.91597;-176;1;84
2508;0;-80;-141.075958;-176;1;84
2512;0;-80;-141.235962;-176;1;84
2516;0;-80;-141.395935;-176;1;84
2520;0;-80;-141.555969;-176;1;84
2524;0;-80;-141.715942;-176;1;84
2528;0;-80;-141.875961;-176;1;84
2532;0;-80;-142.035965;-176;1;84
2536;0;-80;-142.195969;-176;1;84
2540;0;-80;-142.355957;-176;1;84
2544;0;-80;-142.515961;-176;1;84
2548;0;-80;-142.675964;-176;1;84
2552;0;-80;-142.835953;-176;1;84
2556;0;-80;-142.995956;-176;1;84
2560;0;-80;-143.15596;-176;1;84
2564;0;-80;-143.315948;-176;1;84
2568;0;-80;-143.475967;-176;1;84
2572;0;-80;-143.635956;-176;1;84
2576;0;-80;-143.795959;-176;1;84
2580;0;-80;-143.955948;-176;1;84
2584;0;-80;-144.115967;-176;1;84
2588;0;-80;-144.275955;-176;1;84
2592;0;-80;-144.435974;-176;1;84
2596;0;-80;-144.595963;-176;1;84
2600;0;-80;-144.755981;-176;1;84
2604;0;-80;-144.915955;-176;1;84
2608;0;-80;-145.075958;-176;1;84
2612;0;-80;-145.235962;-176;1;84
2616;0;-80;-145.39595;-176;1;84
2620;0;-80;-145.555954;-176;1;84
2624;0;-80;-145.715958;-176;1;84
2628;0;-80;-145.875961;-176;1;84
2632;0;-80;-146.03595;-176;1;84
2636;0;-80;-146.195969;-176;1;84
2640;0;-80;-146.355957;-176;1;84
2644;0;-80;-146.515961;-176;1;84
2648;0;-80;-146.675949;-176;1;84
2652;0;-80;-146.835968;-176;1;84
2656;0;-80;-146.995941;-176;1;84
2660;0;-80;-147.15596;-176;1;84
2664;0;-80;-147.315948;-176;1;84
2668;0;-80;-147.475952;-176;1;84
2672;0;-80;-147.635956;-176;1;84
2676;0;-80;-147.795959;-176;1;84
2680;0;-80;-147.955963;-176;1;84
2684;0;-80;-148.115967;-176;1;84
2688;0;-80;-148.27597;-176;1;84
2692;0;-80;-148.435944;-176;1;84
2696;0;-80;-148.595947;-176;1;84
2700;0;-80;-148.755951;-176;1;84
2704;0;-80;-148.915939;-176;1;84
2708;0;-80;-149.075958;-176;1;84
2712;0;-80;-149.235947;-176;1;84
2716;0;-80;-149.395966;-176;1;84
2720;0;-80;-149.555954;-176;1;84
2724;0;-80;-149.715973;-176;1;84
2728;0;-80;-149.875961;-176;1;84
2732;0;-80;-150.035965;-176;1;84
2736;0;-80;-150.195953;-176;1;84
2740;0;-80;-150.355957;-176;1;84
2744;0;-80;-150.515961;-176;1;84
2748;0;-80;-150.675949;-176;1;84
2752;0;-80;-150.835968;-176;1;84
2756;0;-80;-150.995956;-176;1;84
2760;0;-80;-151.15596;-176;1;84
2764;0;-80;-151.315964;-176;1;84
2768;0;-80;-151.475952;-176;1;84
2772;0;-80;-151.635971;-176;1;84
2776;0;-80;-151.795959;-176;1;84
2780;0;-80;-151.955963;-176;1;84
2784;0;-80;-152.115936;-176;1;84
2788;0;-80;-152.27597;-176;1;84
2792;0;-80;-152.435944;-176;1;84
2796;0;-80;-152.595963;-176;1;84
2800;0;-80;-152.755966;-176;1;84
2804;0;-80;-152.915955;-176;1;84
2808;0;-80;-153.075958;-176;1;84
2812;0;-80;-153.235962;-176;1;84
2816;0;-80;-153.395966;-176;1;84
2820;0;-80;-153.555954;-176;1;84
2824;0;-80;-153.715973;-176;1;84
2828;0;-80;-153.875961;-176;1;84
2832;0;-80;-154.03595;-176;1;84
2836;0;-80;-154.195969;-176;1;84
2840;0;-80;-154.355942;-176;1;84
2844;0;-80;-154.515961;-176;1;84
2848;0;-80;-154.675949;-176;1;84
2852;0;-80;-154.835968;-176;1;84
2856;0;-80;-154.996002;-176;1;84
2860;0;-80;-155.156586;-176;1;84
2864;0;-80;-155.317902;-176;1;84
2868;0;-80;-155.479904;-176;1;84
2872;0;-80;-155.642654;-176;1;84
2876;0;-80;-155.806152;-176;1;84
2880;0;-80;-155.970383;-176;1;84
2884;0;-80;-156.135361;-176;1;84
2888;0;-80;-156.301102;-176;1;84
2892;0;-80;-156.467575;-176;1;84
2896;0;-80;-156.634872;-176;1;84
2900;0;-80;-156.802917;-176;1;84
2904;0;-80;-156.971756;-176;1;84
2908;0;-80;-157.141388;-176;1;84
2912;0;-80;-157.311844;-176;1;84
2916;0;-80;-157.483093;-176;1;84
2920;0;-80;-157.655197;-176;1;84
2924;0;-80;-157.828125;-176;1;84
2928;0;-80;-158.001877;-176;1;84
2932;0;-80;-158.176483;-176;1;84
2936;0;-80;-158.351974;-176;1;84
2940;0;-80;-158.528305;-176;1;84
2944;0;-80;-158.705536;-176;1;84
2948;0;-80;-158.883636;-176;1;84
2952;0;-80;-159.062637;-176;1;84
2956;0;-80;-159.242554;-176;1;84
2960;0;-80;-159.423386;-176;1;84
2964;0;-80;-159.605148;-176;1;84
2968;0;-80;-159.787842;-176;1;84
2972;0;-80;-159.971512;-176;1;84
2976;0;-80;-160.156113;-176;1;84
2980;0;-80;-160.34169;-176;1;84
2984;0;-80;-160.528275;-176;1;84
2988;0;-80;-160.715836;-176;1;84
2992;0;-80;-160.904373;-176;1;84
2996;0;-80;-161.093964;-176;1;84
3000;0;-80;-161.284576;-176;1;84
3004;0;-80;-161.476227;-176;1;84
3008;0;-80;-161.66893;-176;1;84
3012;0;-80;-161.862701;-176;1;84
3016;0;-80;-162.057541;-176;1;84
3020;0;-80;-162.253479;-176;1;84
3024;0;-80;-162.4505;-176;1;84
3028;0;-80.000008;-162.648666;-176;1;84
3032;0;-80;-162.847931;-176;1;84
3036;0;-80;-163.048355;-176;1;84
3040;0;-80;-163.249924;-176;1;84
3044;0;-80;-163.452682;-176;1;84
3048;0;-80;-163.656601;-176;1;84
3052;0;-80;-163.86174;-176;1;84
3056;0;-80;-164.068085;-176;1;84
3060;0;-80;-164.275665;-176;1;84
3064;0;-80;-164.484467;-176;1;84
3068;0;-80;-164.694534;-176;1;84
3072;0;-80;-164.905884;-176;1;84
